id,tweet_text,tweet_date,sentiment,query_used
1037548110938091520,"""Quem te disse que uma mentira pode fazer alguém feliz mais do que uma verdade?"" Aquela frase q vc se identifica assim q ouve na música :-(",Thu Sep 06 03:48:41 +0000 2018,Negativo,:(
1037545064787046400,@Loyalty__s Mentiras :( te amo,Thu Sep 06 03:36:34 +0000 2018,Negativo,:(
1037536224960032768,"@camrenchy Mentira, amor :( vc que eh",Thu Sep 06 03:01:27 +0000 2018,Negativo,:(
1037535653322481665,Mentira ligo sim :(,Thu Sep 06 02:59:10 +0000 2018,Negativo,:(
1037530074973655041,bruuu mentira você nai é inútil :( https://t.co/5zmTVRTA4r,Thu Sep 06 02:37:00 +0000 2018,Negativo,:(
1037518570173988864,@Deividson_LOL Mentira :(,Thu Sep 06 01:51:17 +0000 2018,Negativo,:(
1038056071397560320,"@_mnerys mentira eu ja to sentindo sua falta :( vc me confunde mt agr eu to sofrendo de novo e queria falar com vc, mas eu n sei q q eu faço :( eu te odeio pq agr eu quero mt vc por perto de novo :(",Fri Sep 07 13:27:08 +0000 2018,Negativo,:(
1037943753296633857,Mentira :(,Fri Sep 07 06:00:49 +0000 2018,Negativo,:(
1037936826223353856,@nalufr MENTIRA :(,Fri Sep 07 05:33:17 +0000 2018,Negativo,:(
1037929513617960961,@f1lipec mentira vei :(,Fri Sep 07 05:04:14 +0000 2018,Negativo,:(
1037866437921198080,"Mentira, eu queria ir :( mas tenho que estudar",Fri Sep 07 00:53:36 +0000 2018,Negativo,:(
1037925969955352577,"a então mint hair era uma mentira :( — sim, sofri demais https://t.co/REXBLuLyMs",Fri Sep 07 04:50:09 +0000 2018,Negativo,:(
1037917786419421185,"eu só espero que isso seja mentira, pq olha.... :(",Fri Sep 07 04:17:38 +0000 2018,Negativo,:(
1037905900193947648,Puras mentiras :(,Fri Sep 07 03:30:24 +0000 2018,Negativo,:(
1037901759627309057,"@SuellenLariss19 Mentira, vai acorda cedo só pra come :(",Fri Sep 07 03:13:57 +0000 2018,Negativo,:(
1037901128703332352,@alegaules @GameXPoficial MENTIRA Q VC TAVA NA GAME XP E EU NAO TE VI GAU. TAVA TRABALHANDO NO PALCO PRINCIPAL :(((,Fri Sep 07 03:11:27 +0000 2018,Negativo,:(
1037902563109208065,@nicvieiraa mentira :(,Fri Sep 07 03:17:08 +0000 2018,Negativo,:(
1037904455180726273,@Danielaolaya_ @arce_harold_ Es mentira :(,Fri Sep 07 03:24:40 +0000 2018,Negativo,:(
1037878464379011072,"mentira, eu tinha coisas importantes pra fazer mesmo :(",Fri Sep 07 01:41:23 +0000 2018,Negativo,:(
1037874244166864896,@pietrarue mentira :(,Fri Sep 07 01:24:37 +0000 2018,Negativo,:(
1037872128132038656,"ai depois disso, vou te chamar na dm. Mentira pq sou tímido então vou te crushar secretamente :( — poxa ok https://t.co/gerN7b6QzI",Fri Sep 07 01:16:12 +0000 2018,Negativo,:(
1037873077890236416,@cronalxdo AH NAO mentira :( serio ?,Fri Sep 07 01:19:59 +0000 2018,Negativo,:(
1037868047221051393,@victorflorr MENTIRAAAAAA :((((((((,Fri Sep 07 00:59:59 +0000 2018,Negativo,:(
1037867678915067905,"@belladuartel mentira amiga? :( medo?! mudanças nos movem, e no seu caso tenho certeza que será pra frente!",Fri Sep 07 00:58:31 +0000 2018,Negativo,:(
1037859633640169473,@Rafael_Gusttavo Mentira tô doente :(,Fri Sep 07 00:26:33 +0000 2018,Negativo,:(
1037845727215534081,@Albanynpm es mentira :(,Thu Sep 06 23:31:18 +0000 2018,Negativo,:(
1037845455584092160,@KeatsDeschanel não é uma mentira é só um eterno deboche com minha cara :(,Thu Sep 06 23:30:13 +0000 2018,Negativo,:(
1037843043934777345,Que mentira :( https://t.co/Cr7qiggOtX,Thu Sep 06 23:20:38 +0000 2018,Negativo,:(
1037840395961593861,@sheturx queria q fosse :( kkkkk mentira. desculpa Deus,Thu Sep 06 23:10:07 +0000 2018,Negativo,:(
1038218921025843200,@NeymaraJordan ah mentira que é por isso kkkkkkk tu falou que NAO IA CMG ASSISTIR A FREIRA :( mas te amo sz,Sat Sep 08 00:14:14 +0000 2018,Negativo,:(
1038218902537482240,@minari_co mentira :p,Sat Sep 08 00:14:10 +0000 2018,Positivo,:)
1038220829945946112,"Mentira que o Mac Miller morreu mano, pqp! Tava escutando Best Day Ever dele ontem mesmo :(",Sat Sep 08 00:21:49 +0000 2018,Negativo,:(
1038220379649654785,@chroIine MENTIRA &gt;:( 💣🔪✴️🕷️⚡️🔥,Sat Sep 08 00:20:02 +0000 2018,Negativo,:(
1038211926449446916,me falem que é mentira que o Mac Miller morreu :(,Fri Sep 07 23:46:26 +0000 2018,Negativo,:(
1038199446897537025,era mentira :( https://t.co/4uhCjx66JA,Fri Sep 07 22:56:51 +0000 2018,Negativo,:(
1038195544852779009,eu queria que isso fosse mentira :( um dos rappers que mais admiro https://t.co/vTt2SjpbcD,Fri Sep 07 22:41:21 +0000 2018,Negativo,:(
1038193679859634177,mentira vou sim :(,Fri Sep 07 22:33:56 +0000 2018,Negativo,:(
1038176346835496960,"alguem me diz que eh mentira mano, nao quero acreditar nisso :(",Fri Sep 07 21:25:04 +0000 2018,Negativo,:(
1038174574691659776,@leoxnl mentira véi :((,Fri Sep 07 21:18:01 +0000 2018,Negativo,:(
1038169555082911745,@brabadefato parece mentira né pqp :( obrigada Nat amo você 💜,Fri Sep 07 20:58:04 +0000 2018,Negativo,:(
1038170840712577024,mentira que o mac miller morreu......gente não acredito :(,Fri Sep 07 21:03:11 +0000 2018,Negativo,:(
1038170530501799936,mentira que eu perdi a Julieta abrindo o armário e vendo as roupas coloridas dela :( AURIETA,Fri Sep 07 21:01:57 +0000 2018,Negativo,:(
1038165677117452289,mentiraa :(((((,Fri Sep 07 20:42:40 +0000 2018,Negativo,:(
1038164311238168576,@_frangompt mentira :(,Fri Sep 07 20:37:14 +0000 2018,Negativo,:(
1038164186977759232,@buterasoul me diz que é mentira por favor :(,Fri Sep 07 20:36:44 +0000 2018,Negativo,:(
1038163314864545792,queria tanto que fosse mentira :(,Fri Sep 07 20:33:17 +0000 2018,Negativo,:(
1038163455021342722,@bchartsnet Espero que seja mentira :(,Fri Sep 07 20:33:50 +0000 2018,Negativo,:(
1038155784356552710,"acho q o meu piercing é uma mentira, uma fodendo agulha atravessou o meu nariz e não sangrou nada. descobri q sou uma farsa :(",Fri Sep 07 20:03:21 +0000 2018,Negativo,:(
1038154860401762305,@busangirl2204 Mentira eu entro sim :(,Fri Sep 07 19:59:41 +0000 2018,Negativo,:(
1038149809385943040,que mentira :( https://t.co/wbO54v3OA8,Fri Sep 07 19:39:37 +0000 2018,Negativo,:(
1038144167283761152,Mentira :(,Fri Sep 07 19:17:11 +0000 2018,Negativo,:(
1038138044556238848,"@BlogCinemaNews Mentira, N me ilude :(",Fri Sep 07 18:52:52 +0000 2018,Negativo,:(
1038132520745885698,@jongdeusz amas que mentira você é lindx :((((,Fri Sep 07 18:30:55 +0000 2018,Negativo,:(
1038134553569894402,Todo será mentira. :( https://t.co/YlVV3liDkK,Fri Sep 07 18:38:59 +0000 2018,Negativo,:(
1038392387205308416,"@giilzen HAAHAHA mentira só quando elas tao fazendo coisa muito errada, mas quando tão felizes brincando eu não tenho coragem de brigar :( eu deixo kkkkkkkkkkkj",Sat Sep 08 11:43:32 +0000 2018,Negativo,:(
1038346193909243904,"@AskatuHildaku mas isso é mentira, ainda ontem me deram :(",Sat Sep 08 08:39:58 +0000 2018,Negativo,:(
1038338460988461056,mentira :( https://t.co/nUBmdWCn9x,Sat Sep 08 08:09:15 +0000 2018,Negativo,:(
1038580520240795648,@csx2a E a minha no dia das mentiras ? :)),Sun Sep 09 00:11:06 +0000 2018,Positivo,:)
1038578417309020160,Com muito esforço e dedicação... Mentira fiz isto mm descansada só demorei um dia inteiro! :) https://t.co/nULTSOTXXt,Sun Sep 09 00:02:45 +0000 2018,Positivo,:)
1038582255323676672,"@lixomands Mentira Oi, minha querida :)",Sun Sep 09 00:18:00 +0000 2018,Positivo,:)
1038574166302183430,"Mentira, gente. Eu fico extremamente feliz que vocês finalmente entenderam algo que eu tentei explicar, mas só porque eu não sou a porra de um jornalista da Globo, vocês não levaram fé em mim :) :) :)",Sat Sep 08 23:45:51 +0000 2018,Positivo,:)
1038549269706403840,"isso, acredite em mentiras e me machuca mais :)",Sat Sep 08 22:06:55 +0000 2018,Positivo,:)
1038549933392109568,"@_joanaventura mentira, a marta comia á minha pala :(",Sat Sep 08 22:09:34 +0000 2018,Negativo,:(
1038583022398971904,kdjgkdjhffk mentira nini meu nenesis te amo de qualquer jeito :-( mas tira isso que ainda dá tempo 😋,Sun Sep 09 00:21:03 +0000 2018,Negativo,:(
1038580665288151040,@sanorhae mentira &gt;:-(,Sun Sep 09 00:11:41 +0000 2018,Negativo,:(
1038569845015687168,@bchartsnet Meu Deus... que seja mentira! :(,Sat Sep 08 23:28:41 +0000 2018,Negativo,:(
1038567649163264000,ai por favor espero que isso seja mentira :((,Sat Sep 08 23:19:57 +0000 2018,Negativo,:(
1038567046970335233,@nctonic mentira vou sim :(,Sat Sep 08 23:17:34 +0000 2018,Negativo,:(
1038557713251422208,@laracostad Aaaa mentiraaa :((,Sat Sep 08 22:40:28 +0000 2018,Negativo,:(
1038556683184812032,@caio_deandradee MENTIRA :(,Sat Sep 08 22:36:23 +0000 2018,Negativo,:(
1038547644480712704,@MPF_PGR ACHEI QUE ESTA ESPELHANDO MENTIRAS E ORDENANDO O QUE O MPF FAZ :( https://t.co/TNBcLl9rfp,Sat Sep 08 22:00:28 +0000 2018,Negativo,:(
1038545522334810116,"mentira, não é bom não :((",Sat Sep 08 21:52:02 +0000 2018,Negativo,:(
1038841855612514304,@miicahernandezz No mentira :),Sun Sep 09 17:29:33 +0000 2018,Positivo,:)
1038840410548908032,"@Ucasberto mentira, é porque você é foda mesmo :)",Sun Sep 09 17:23:49 +0000 2018,Positivo,:)
1038855869730103297,a mentira :(,Sun Sep 09 18:25:15 +0000 2018,Negativo,:(
1038854898639618048,@Geovana_esther mentiraa :(,Sun Sep 09 18:21:23 +0000 2018,Negativo,:(
1038843247215484928,"@copycatcrown mentira amor, divide comigo??? :(",Sun Sep 09 17:35:05 +0000 2018,Negativo,:(
1038830371935318017,@leopoldsftz mentira cara? não acredito tava muito animada pra ver esse filme que sacanagem :(,Sun Sep 09 16:43:55 +0000 2018,Negativo,:(
1038830257606991873,@HxeMin_ Mentira :(,Sun Sep 09 16:43:28 +0000 2018,Negativo,:(
1038823121514647552,@Galvao_Bea MENTIRa q a periquita safada morreu :((((,Sun Sep 09 16:15:07 +0000 2018,Negativo,:(
1038819183646175232,"@Daniela01624958 Mentiraaa, te amo :(",Sun Sep 09 15:59:28 +0000 2018,Negativo,:(
1038816454899064832,Mentira :( https://t.co/Tczz6PVazD,Sun Sep 09 15:48:37 +0000 2018,Negativo,:(
1038790783657291776,meu deus tomara que seja mentira :( https://t.co/H9wOSEXR6Z,Sun Sep 09 14:06:37 +0000 2018,Negativo,:(
1038780840841490435,Digam-me que isto é mentira :( https://t.co/URVVR2RwbG,Sun Sep 09 13:27:06 +0000 2018,Negativo,:(
1038781993318789123,Mentira eu só acabei de acordar :(,Sun Sep 09 13:31:41 +0000 2018,Negativo,:(
1038783490924445697,@laisealmeida_ Ah não mentira que é assim :(((((,Sun Sep 09 13:37:38 +0000 2018,Negativo,:(
1038771618095538177,@Nunuyeti_ @Presycum Mentira :(,Sun Sep 09 12:50:27 +0000 2018,Negativo,:(
1038769531685089280,@BelenZCC @Juanjoponyfuxia mentira :(,Sun Sep 09 12:42:10 +0000 2018,Negativo,:(
1038746628914597888,@QuizHalliwell Ninguna mentira :(,Sun Sep 09 11:11:09 +0000 2018,Negativo,:(
1038882338812424193,mentira nao matem ngm :),Sun Sep 09 20:10:25 +0000 2018,Positivo,:)
1038872193827000320,me senti especial :) era mentira :(,Sun Sep 09 19:30:06 +0000 2018,Positivo,:)
1038899472250662913,mentira que mr catra morreu :(,Sun Sep 09 21:18:30 +0000 2018,Negativo,:(
1038900734568419328,mentira que o catra morreu :(,Sun Sep 09 21:23:31 +0000 2018,Negativo,:(
1038900969008979968,Mentira véi #RIPCATRA... :(,Sun Sep 09 21:24:27 +0000 2018,Negativo,:(
1038897003839807489,meu deus eu achei que era mentira q o Catra tinha morrido :((((( #RIPCATRA,Sun Sep 09 21:08:42 +0000 2018,Negativo,:(
1038896073455161345,mentira que o catra morreu :(,Sun Sep 09 21:05:00 +0000 2018,Negativo,:(
1038894328129695746,@Estadao @EstadaoCultura Mentira? :(,Sun Sep 09 20:58:04 +0000 2018,Negativo,:(
1038893616813563904,Mentira que o Mr. Catra morreu :(((,Sun Sep 09 20:55:14 +0000 2018,Negativo,:(
1038893094857592833,Mano mentira q o catra morreu :(,Sun Sep 09 20:53:10 +0000 2018,Negativo,:(
1038892783350820864,"@larismd @jvmila1 Mentira, se eu fiz isso foi mal,não percebi :(",Sun Sep 09 20:51:55 +0000 2018,Negativo,:(
1038891943638560774,Mentira q o catra morreu... porra peguei alguns el divino c show dele bicho era foda :(,Sun Sep 09 20:48:35 +0000 2018,Negativo,:(
1038891632844787712,"agr acredito, mas bem q podia ser mentira :(",Sun Sep 09 20:47:21 +0000 2018,Negativo,:(
1038891649768869890,@Andrd98 Mentiraaaaaa :(,Sun Sep 09 20:47:25 +0000 2018,Negativo,:(
1038890652564709376,"mentira ela come todo dia glr, mas ta miando demais e carente :(",Sun Sep 09 20:43:27 +0000 2018,Negativo,:(
1038889654249041920,mentira :(((((( https://t.co/2AGVWgqfXQ,Sun Sep 09 20:39:29 +0000 2018,Negativo,:(
1038888842508558336,no ze mentira tnc :( https://t.co/1t8HSL8BNT,Sun Sep 09 20:36:16 +0000 2018,Negativo,:(
1038889571382173697,@srwerle deve ser mentira plmdds ele tava mal mas :-(,Sun Sep 09 20:39:10 +0000 2018,Negativo,:(
1038888855833858048,"mentiraaaaaaaa, af pow 2018 só ta a desgraça, ta morrendo todo mundo :((( https://t.co/YG4gXMxlZV",Sun Sep 09 20:36:19 +0000 2018,Negativo,:(
1038887998291673089,@lwjxt MENTIRA? :(,Sun Sep 09 20:32:55 +0000 2018,Negativo,:(
1038887871850131457,mentiraaaa nao :((( https://t.co/I6GB6LpSnU,Sun Sep 09 20:32:24 +0000 2018,Negativo,:(
1038887521164423168,"Caraaaaa, mentira que Catra morreu? :(((((( https://t.co/LH3oh0RvlZ",Sun Sep 09 20:31:01 +0000 2018,Negativo,:(
1038887039587033088,"Ahhhhhh vei, tem que ser mentira :( https://t.co/Jj5wTodfts",Sun Sep 09 20:29:06 +0000 2018,Negativo,:(
1038884472337440777,Caramba queria que fosse mentira mas não acho que o Nelson Rubens ia mentir sobre isso :/ RIP Mr Catra :(,Sun Sep 09 20:18:54 +0000 2018,Negativo,:(
1038884718962458625,tomara que seja mentira :(,Sun Sep 09 20:19:53 +0000 2018,Negativo,:(
1038882055680086016,@Pedr0_KP mentiras &gt;:(,Sun Sep 09 20:09:18 +0000 2018,Negativo,:(
1038883337866289152,@lucianucab :( mentira,Sun Sep 09 20:14:23 +0000 2018,Negativo,:(
1038986403193991168,@lucasreyarizcu1 mentira :),Mon Sep 10 03:03:56 +0000 2018,Positivo,:)
1038967041213046785,karma é a maior mentira já contada por alguma religião tanta gente lixo por aí na boa e tanta gente boa sofrendo né :-),Mon Sep 10 01:47:00 +0000 2018,Positivo,:)
1038980741865123840,O CATRA MORREUUUU?????? OO QUEEE??? MENTIRAAAAAAAA SO PODE :(((((((((((((,Mon Sep 10 02:41:26 +0000 2018,Negativo,:(
1038998082514497538,mentira vou passar a noite vendo coisa do mx porque eles são o meu único raiozinho de sol e meu pontinho de felicidade :(,Mon Sep 10 03:50:21 +0000 2018,Negativo,:(
1038993428015734784,@strangerdrama mentira eu queria também :(,Mon Sep 10 03:31:51 +0000 2018,Negativo,:(
1038992593051418626,@uma_stan Mentira?! :(,Mon Sep 10 03:28:32 +0000 2018,Negativo,:(
1038978144139653120,mentira se eu disser que não penso mais em você &gt;:(,Mon Sep 10 02:31:07 +0000 2018,Negativo,:(
1038978811835113478,@raquearaujos Mentiram pra mim esse tempo todo :( 💔😂🤷🏻‍♀️,Mon Sep 10 02:33:46 +0000 2018,Negativo,:(
1038970000210649094,"mentira, tadinha ela merece, teve uma crise de ansiedade hj :(",Mon Sep 10 01:58:45 +0000 2018,Negativo,:(
1038969198159036416,@fxdamian MENTIRA TE AMO :(,Mon Sep 10 01:55:34 +0000 2018,Negativo,:(
1038960700901785600,Parece de mentira :( https://t.co/bUU67d4Wwd,Mon Sep 10 01:21:48 +0000 2018,Negativo,:(
1038959089567576064,@Suhisbunny Mentira nada eu hein &gt;:(,Mon Sep 10 01:15:24 +0000 2018,Negativo,:(
1038956685950365702,@camivegga0 Mentira :(,Mon Sep 10 01:05:51 +0000 2018,Negativo,:(
1038956169887444993,Mentira gente não existe esses arquivos :(,Mon Sep 10 01:03:48 +0000 2018,Negativo,:(
1038946958184984579,@arianenogueira_ @yasminsantoxs mentira... vc ja namora :(,Mon Sep 10 00:27:12 +0000 2018,Negativo,:(
1038940434507227137,ah vei é mentira isso do catra nao é possível :(,Mon Sep 10 00:01:16 +0000 2018,Negativo,:(
1038937773078732800,"Aaaaa mentira, tava falando do catra tem nem 1 hora, ai chego no tt e vejo essa notícia :(",Sun Sep 09 23:50:42 +0000 2018,Negativo,:(
1038934219387555840,MENTIRA QUE O CATRA MORREU :-(,Sun Sep 09 23:36:35 +0000 2018,Negativo,:(
1038934112625680384,"@Renanoon ei, passa as fotos 🙂🙂 kkkk mentira, nem te viii :((",Sun Sep 09 23:36:09 +0000 2018,Negativo,:(
1038934044015296512,Que porra achei que era mentira sobre o Catra :((((((,Sun Sep 09 23:35:53 +0000 2018,Negativo,:(
1038931051400323073,mentira :( porra https://t.co/eBMqXPwVtx,Sun Sep 09 23:23:59 +0000 2018,Negativo,:(
1038930249264889857,@_adamib Que mentira :(,Sun Sep 09 23:20:48 +0000 2018,Negativo,:(
1039365100501647360,@susanJulieth7 Mentiras :),Tue Sep 11 04:08:45 +0000 2018,Positivo,:)
1039334209054298112,"@rafaelabe falei alguma mentira, Rafa? :P",Tue Sep 11 02:05:59 +0000 2018,Positivo,:)
1039324908961058816,@LeonorTavares13 :) mentira,Tue Sep 11 01:29:02 +0000 2018,Positivo,:)
1039352932666433536,@crflavs mentira :( mas queria,Tue Sep 11 03:20:24 +0000 2018,Negativo,:(
1039343019709931522,ah mentira q eu perdi :( mt triste,Tue Sep 11 02:41:00 +0000 2018,Negativo,:(
1039342666079760384,@gonzaloswo Mentira :(,Tue Sep 11 02:39:36 +0000 2018,Negativo,:(
1039330968434356224,Mentira :( https://t.co/QdYxrDpNwH,Tue Sep 11 01:53:07 +0000 2018,Negativo,:(
1039327311378690049,@_Fran_Palazzo_ Mentira &gt;:(,Tue Sep 11 01:38:35 +0000 2018,Negativo,:(
1039329114128375808,@dannlemo mentira tem perna curta migo kk :(,Tue Sep 11 01:45:45 +0000 2018,Negativo,:(
1039321939251220482,"@icarozwnho mentira, deixa eu beijar essa boquinha linda :(",Tue Sep 11 01:17:14 +0000 2018,Negativo,:(
1039320068570710017,mentira so tem um motivo mesmo :(,Tue Sep 11 01:09:48 +0000 2018,Negativo,:(
1039318242605625344,"@mizanzuk @Josie_Fonseca @vertentegeek Mentira adoro demais o anticast, queria contribuir mais no patreon mas n posso :(",Tue Sep 11 01:02:33 +0000 2018,Negativo,:(
1039318613159759873,"@halstrouble mentira, a gente ia jogar mas deu desencontro e nos ultimos 2 dias minha internet tá pior do que sua mãe... tá chovendo :(((",Tue Sep 11 01:04:01 +0000 2018,Negativo,:(
1039316817892790272,@tastododoom isso foi tão random mas é mentira :(,Tue Sep 11 00:56:53 +0000 2018,Negativo,:(
1039314736188469250,@juliabehlgs mentira ela que começou vei :(((((((((( pode nem ter conversa relevante agora viro crime,Tue Sep 11 00:48:37 +0000 2018,Negativo,:(
1039313434918170625,"mentira que ela deletou a conta e desistiu :( eu tinha ficado tão animada com isso, até mesmo pq elas se conheceram por causa do bts, cara eu odeio esse mundo preconceituoso e eu sinto tanto por ela ter passado por isso, imagino como ela deve ter ficado triste :/ https://t.co/w42iz0Sgxv",Tue Sep 11 00:43:27 +0000 2018,Negativo,:(
1039308244467019777,@loesnardo mentira vei que paia :( tu acredita q depois eu encontrei aquele menino q seguiu a gente no meu prédio? ksksjkskkkkjkkkkk,Tue Sep 11 00:22:49 +0000 2018,Negativo,:(
1039301350692188162,@mariiacarolinaf Q mentira fg olha só esse cabelo esse olho :(,Mon Sep 10 23:55:25 +0000 2018,Negativo,:(
1039291948908138498,"@isabelaribeiro_ MENTIRA ISA, NÃO FOI DE PROPÓSITO EU JURO!!! eu não te vi, sério mesmo, se não teria ido te dar um abraço, to morrendo de saudade, faz mt tempo que não te vejo :(((",Mon Sep 10 23:18:04 +0000 2018,Negativo,:(
1039290447347298304,@catarinakhrnk mentira :(,Mon Sep 10 23:12:06 +0000 2018,Negativo,:(
1039284716321628160,"@JordaneHenrique ah vei mentira, justo hoje? :(",Mon Sep 10 22:49:20 +0000 2018,Negativo,:(
1039286222349328387,@bfrgusta que mentira :( vc ta me magoando,Mon Sep 10 22:55:19 +0000 2018,Negativo,:(
1039278937057181696,@jucansian mentira cancela to proibida de ir a praia :(,Mon Sep 10 22:26:22 +0000 2018,Negativo,:(
1039279156608094209,"@lauraloguercio é mentira mesmo, por isso to chorando :(",Mon Sep 10 22:27:14 +0000 2018,Negativo,:(
1039276023194562560,@bloubet_ ah nao mentira :(,Mon Sep 10 22:14:47 +0000 2018,Negativo,:(
1039273926818455554,@duudacarrvalho mentiraaa eu tava tão animada :(,Mon Sep 10 22:06:27 +0000 2018,Negativo,:(
1039267282902560768,"@mnlmsl19 Mentira o caralho, não quero ir sozinha :(",Mon Sep 10 21:40:03 +0000 2018,Negativo,:(
1039540401537875968,"@Juanjaramilloe mentira bb, te amo :)",Tue Sep 11 15:45:20 +0000 2018,Positivo,:)
1039562578509344770,@softestdahyun :( mentiraaas,Tue Sep 11 17:13:27 +0000 2018,Negativo,:(
1039545145958576128,mentira eu queria ser assim :(,Tue Sep 11 16:04:11 +0000 2018,Negativo,:(
1039540197254414337,@beatrizzzamaral Olha q mentira vc sumiu e eu to superando ainda :(((,Tue Sep 11 15:44:31 +0000 2018,Negativo,:(
1039540776533979136,"Mentira galera,tô bem arrependida ainda :(",Tue Sep 11 15:46:49 +0000 2018,Negativo,:(
1039524942109401089,@toca_moreira18 @lolysss_ que mentira :( vamos nesse fdp ficar loucas por favorrrr,Tue Sep 11 14:43:54 +0000 2018,Negativo,:(
1039524478995316736,"@825NG MENTIRA? Aff, twitter me odeia. :( Imagina! Tudo bem?",Tue Sep 11 14:42:03 +0000 2018,Negativo,:(
1039509591732580352,@corpus_tristi mentiraaaa kkkkk fiquei lá tomando banho de sol com vc e vc fica com essa ingratidão :((,Tue Sep 11 13:42:54 +0000 2018,Negativo,:(
1039509054513545216,@umzehqualquer mentira que o Cannabis ficou fora da lista :((((,Tue Sep 11 13:40:46 +0000 2018,Negativo,:(
1039507974576721921,@JorgePascual98 mentira :(,Tue Sep 11 13:36:28 +0000 2018,Negativo,:(
1039492132665532416,"@matildemaio @larascostt Mentira, eu não pratico bullying contigo :(",Tue Sep 11 12:33:31 +0000 2018,Negativo,:(
1039490418084327425,@path_limaa Mentiraaaaa :(((((,Tue Sep 11 12:26:43 +0000 2018,Negativo,:(
1039484721934282752,mentira que meu pai vai cortar a grama agoraaa :(,Tue Sep 11 12:04:05 +0000 2018,Negativo,:(
1039394180676575232,"No mentira, mentira :( https://t.co/yvwvQtuF7q",Tue Sep 11 06:04:18 +0000 2018,Negativo,:(
1039380366459654147,@TheTimbow mentira que era só esse cara aparecer na tv que vc nem lembrava de mim :( mas se eu vejo uma cena de avatar sem vc é nossaaaaa,Tue Sep 11 05:09:24 +0000 2018,Negativo,:(
1039971288398393345,@Joaquincab565 Mentira :(,Wed Sep 12 20:17:31 +0000 2018,Negativo,:(
1039963926023299073,@tameimputa Isso é uma mentira E já não te elogio mais :(,Wed Sep 12 19:48:16 +0000 2018,Negativo,:(
1039967229713043458,@Valentweetna_ Mentira :(,Wed Sep 12 20:01:23 +0000 2018,Negativo,:(
1039939578218655745,@jxvig Basta de mentiras :(,Wed Sep 12 18:11:31 +0000 2018,Negativo,:(
1039927268200665089,@hamilsburb AÍ MENTIRA???? Eu mudei de horário :(,Wed Sep 12 17:22:36 +0000 2018,Negativo,:(
1039924804818804737,Eu espero q seja mentira isso do henry cavill não ser mais o superman mano eu to devastada. Eu ja me apeguei tanto a ele como superman não quero outro ator não bicho :(,Wed Sep 12 17:12:48 +0000 2018,Negativo,:(
1039930303601623041,@Hey_Deota Que mentira mais descarada :(,Wed Sep 12 17:34:40 +0000 2018,Negativo,:(
1039913810788798464,@dudabaylao mentira vei :(((((,Wed Sep 12 16:29:07 +0000 2018,Negativo,:(
1039911679369330689,"@xamorxmuertox MENTIRA, VIVO PUTEANDO :(",Wed Sep 12 16:20:39 +0000 2018,Negativo,:(
1039907862284324864,É mentira isso ok. &gt;:( https://t.co/CTD4jtA5fy,Wed Sep 12 16:05:29 +0000 2018,Negativo,:(
1039916924833083392,@celiagml_ Mentira :(,Wed Sep 12 16:41:30 +0000 2018,Negativo,:(
1039896023261425664,"mentira, tá? é que eu tava ouvindo quando bate aquela saudade. :(",Wed Sep 12 15:18:26 +0000 2018,Negativo,:(
1039890661053480960,"@cindy_praxedes aaaaaa não, diz q é mentira :(",Wed Sep 12 14:57:08 +0000 2018,Negativo,:(
1039893354325188609,mentira mas eu queria ter falado mais com ele :-( eu tava mo nervosa gkwjfnwkjxjsnd pq eu sou assim,Wed Sep 12 15:07:50 +0000 2018,Negativo,:(
1039884586493333504,mentira eu nao vou :(,Wed Sep 12 14:33:00 +0000 2018,Negativo,:(
1039876075793342471,@beatrizambujo mentira :(((,Wed Sep 12 13:59:11 +0000 2018,Negativo,:(
1039879978874298370,@MirellyVasconc4 mentira :(,Wed Sep 12 14:14:41 +0000 2018,Negativo,:(
1039879335577092096,!!!os doramas mentiram pra mim!!! brazil I'm devasted :(((( https://t.co/2FpdUnnxiZ,Wed Sep 12 14:12:08 +0000 2018,Negativo,:(
1039869905594720256,Mano mentira q a sombra é da blizzcon :( eu to muito triste @Blizzard_Ent pls give the sombra skin i’m so sad,Wed Sep 12 13:34:39 +0000 2018,Negativo,:(
1040079506189561856,"mentira, me amai por mandarte contenido de primera :) https://t.co/C4xA8l0vTo",Thu Sep 13 03:27:32 +0000 2018,Positivo,:)
1040041930011369472,@fedevigevani No mentira :),Thu Sep 13 00:58:13 +0000 2018,Positivo,:)
1040035745011048448,@tempusvoa mentira é meu pãozinho de mel mais docinho :),Thu Sep 13 00:33:39 +0000 2018,Positivo,:)
1040027631859720192,"Mentira, dormi 30 minutos no comboio :)",Thu Sep 13 00:01:24 +0000 2018,Positivo,:)
1040022849250095105,Q q houve entre vc e a Sarah ? — mentiras :p https://t.co/t0V25uvQS2,Wed Sep 12 23:42:24 +0000 2018,Positivo,:)
1040100415545724929,@taryzottino mentiraaa :( af uma bosta isso neh minha mãe brinca q parece q eu passo o mes todo ou sofrendo ou sangrando (e é vdd),Thu Sep 13 04:50:37 +0000 2018,Negativo,:(
1040109335723036672,"mentira :( para de me trocar desse jeito, cara https://t.co/jxudz4uHDa",Thu Sep 13 05:26:04 +0000 2018,Negativo,:(
1040075248421535749,@Zietzchav Mentira a a. :(,Thu Sep 13 03:10:37 +0000 2018,Negativo,:(
